run,timestamp,GPU 0,GPU 1,GPU 2,GPU 3,GPU 4,GPU 5,GPU 6,GPU 7
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756413604.8392112,569.004,611.408,632.018,635.852,617.548,572.513,627.896,636.347
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756413754.8391793,555.516,609.64,579.356,596.864,626.352,616.317,645.571,568.476
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756413799.839732,603.51,627.101,636.675,600.287,605.276,590.025,624.201,629.686
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756413874.8397658,126.071,125.5,126.99,116.277,125.253,118.503,125.244,124.927
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756413889.8393488,127.735,131.287,132.091,121.16,130.943,127.219,132.24,131.242
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756414039.8392425,610.592,626.591,594.003,589.834,652.834,669.483,624.808,610.003
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756414099.839038,549.794,610.547,637.688,645.542,682.542,556.407,593.169,640.479
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756414174.8391485,616.802,644.001,632.508,615.422,609.455,635.591,628.446,658.801
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756414219.8391047,596.477,599.594,593.857,613.199,622.615,590.091,615.387,597.122
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756414519.8392966,550.893,587.503,617.444,561.158,568.081,583.174,646.301,658.265
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756414549.8397136,464.517,483.004,500.544,502.355,554.822,454.744,478.889,512.115
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756414669.839514,503.746,554.979,514.275,539.77,570.738,597.024,640.306,653.123
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756414729.8396862,577.184,657.667,650.014,647.35,581.911,615.982,656.903,679.687
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756414819.8393075,567.961,612.871,634.123,650.698,591.166,597.537,593.763,607.666
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756414894.8398569,132.767,131.704,133.374,120.286,130.389,125.365,133.061,131.02
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756415044.8391407,556.7,589.195,560.77,573.033,613.898,628.316,664.116,546.598
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756415149.8392644,565.468,633.051,681.558,647.687,576.186,588.951,638.426,649.254
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756415209.839645,602.622,616.629,634.013,602.141,627.742,607.19,637.986,605.543
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756415329.8391013,588.582,633.6,643.267,641.243,630.687,605.237,648.879,654.317
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756415449.839096,568.936,589.85,622.3,621.852,614.979,573.239,614.468,649.092
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756415569.839553,555.936,560.317,603.605,609.101,663.469,612.734,540.953,595.155
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756415644.8397791,592.293,613.379,612.596,592.259,602.613,623.34,651.077,630.959
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756415704.8397276,619.592,646.533,624.802,629.36,628.796,607.217,658.104,629.856
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756415779.839483,501.653,510.354,579.896,489.387,490.178,548.151,582.092,590.109
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756416109.8398302,580.22,617.799,630.523,635.788,613.785,600.138,632.414,648.705
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756416229.8394294,515.946,572.614,565.138,598.135,645.987,590.186,569.963,607.618
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756416829.8393385,565.301,608.648,626.817,635.404,565.046,589.566,606.676,633.581
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756417024.8393314,121.621,125.669,124.533,116.922,124.003,118.995,124.73,124.99
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756417054.839724,617.929,646.891,638.296,643.734,603.304,589.948,649.875,617.773
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756417144.8394082,418.702,449.781,419.956,415.889,446.764,446.97,418.218,428.465
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756417264.839968,608.999,635.811,654.694,612.887,637.198,614.772,636.863,652.669
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756417309.8389413,557.334,599.536,631.847,641.171,689.808,570.407,587.307,622.388
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756417369.8389754,580.283,613.383,631.738,624.435,590.767,595.353,615.115,650.939
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756417519.8392181,615.461,623.183,619.122,598.596,619.361,606.533,619.415,625.341
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756417624.8395555,137.058,136.203,138.614,124.273,135.603,131.13,138.161,136.102
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756417744.8400068,328.395,342.562,347.971,343.665,343.858,348.492,321.208,319.01
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756417804.8388648,500.885,495.037,473.501,450.144,493.561,472.79,502.571,468.288
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756417939.8398156,523.777,570.262,599.056,605.53,646.28,639.805,538.371,569.349
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756418089.8392403,549.199,606.092,548.774,583.873,603.404,626.425,666.86,615.116
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756418209.8390532,514.275,549.276,563.618,565.276,626.558,631.222,675.284,626.609
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756418404.8393815,602.543,616.432,615.334,603.908,633.041,614.794,652.523,643.314
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756418419.8390477,582.538,635.197,617.408,578.365,620.041,627.891,561.413,645.647
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756418569.8389826,541.932,622.721,549.084,591.28,530.467,606.097,602.065,638.91
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756418599.8397787,607.877,635.919,623.082,624.871,589.707,580.252,628.443,590.996
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756418629.8395808,550.293,599.659,615.311,613.274,579.975,598.625,644.402,616.11
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756418749.83966,627.326,618.975,607.311,607.173,603.729,598.847,623.607,614.491
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756418974.8416836,127.949,126.129,127.926,116.487,125.652,120.01,126.855,126.134
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757807741.8019557,126.671,126.702,123.455,116.562,112.972,110.904,114.558,107.734
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757807786.923114,115.362,117.593,116.41,112.322,115.014,111.491,117.746,108.96
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757807801.8059437,114.59,116.704,115.602,111.84,114.028,110.769,116.733,108.377
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757807951.8009474,499.928,538.478,594.479,583.183,627.603,642.524,658.668,618.98
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757808071.801539,561.416,611.368,664.504,640.915,660.232,574.582,640.528,612.283
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757808191.801201,526.319,561.643,583.452,575.869,608.435,637.797,666.839,553.179
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757808221.8017178,549.04,587.091,613.982,604.413,648.488,594.913,620.455,621.593
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757808296.801631,534.182,543.612,580.009,580.45,632.977,639.74,650.984,538.788
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757808401.8019533,596.24,599.657,620.07,593.038,623.078,608.495,623.652,584.529
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757808506.8018582,524.184,515.883,562.032,563.902,617.955,618.008,659.147,657.552
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757808521.8011694,589.475,625.55,636.608,639.07,638.326,590.215,640.891,637.306
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757808671.8012843,559.12,598.934,640.627,628.062,669.417,625.867,584.354,605.469
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757808761.8013701,545.215,565.209,558.381,566.437,614.024,640.032,674.577,682.496
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757808866.8013513,130.156,132.401,137.046,121.667,134.725,124.25,134.832,118.194
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757808956.8007965,577.72,578.094,608.608,632.925,605.859,583.34,583.3,579.238
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757809016.801637,595.056,615.834,619.926,607.68,649.274,656.13,623.155,612.702
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757809031.8008432,498.07,504.411,505.481,533.823,593.565,600.349,641.68,643.906
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757809046.801458,607.688,616.115,631.896,634.912,653.556,642.729,594.634,568.427
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757809091.8015964,631.536,636.632,640.462,621.895,654.744,660.514,649.866,616.354
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757809226.8018322,506.573,493.185,495.123,491.324,489.494,489.678,507.6,445.517
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757809346.8018196,275.723,280.655,299.945,280.414,304.676,297.926,294.213,267.356
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757809451.8014135,535.466,543.176,566.269,574.853,636.048,642.271,672.407,569.947
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757809556.801175,462.336,466.811,513.494,455.62,463.935,433.399,495.956,443.176
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757809601.8019612,595.905,605.839,661.518,665.878,648.764,622.089,652.754,682.328
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757809766.8012462,535.298,560.133,564.92,541.114,560.315,576.099,590.693,514.383
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757809781.8019226,515.865,531.418,581.258,567.622,604.856,621.372,658.69,659.166
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757809796.8010871,615.363,637.071,656.593,634.979,622.864,634.445,646.069,626.724
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757809931.8010468,535.695,573.965,571.233,571.777,576.151,612.503,624.142,533.943
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757810006.8018231,595.133,612.521,645.212,621.438,666.056,613.188,619.626,624.595
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757810171.8017352,531.851,565.444,599.09,594.753,649.384,652.53,570.752,574.452
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757810216.8016489,468.631,491.009,544.4,547.171,594.042,595.008,635.855,634.051
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757810231.8016462,500.241,535.915,566.457,558.058,610.653,620.289,686.379,666.963
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757810291.8015869,573.04,566.107,609.479,562.919,627.685,619.999,574.008,568.918
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757810396.8008053,554.459,579.628,649.73,644.803,687.104,623.428,587.25,609.72
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757810426.8011224,549.301,574.923,607.075,603.077,628.507,652.047,645.259,568.667
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757810516.8014004,565.011,583.18,566.526,557.388,610.522,618.838,651.897,654.576
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757810711.8018992,241.762,236.623,225.132,210.036,241.533,215.658,229.339,213.988
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757810786.8049128,559.439,607.148,636.001,623.792,589.493,621.363,642.779,637.588
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757810966.8017154,127.206,128.993,134.509,121.184,132.641,122.572,131.997,116.185
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757811116.8016157,603.954,637.025,634.809,627.048,650.783,631.854,625.489,614.227
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757811281.8011565,584.068,603.077,640.102,637.087,621.676,604.622,647.705,631.404
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757811416.801294,580.017,612.365,622.053,615.007,668.971,681.304,684.751,599.478
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757811521.8017056,613.079,646.834,640.422,580.198,607.55,588.695,611.796,572.194
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757811656.8015947,588.019,597.512,632.781,626.485,659.718,592.477,606.649,609.215
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757811716.8009973,584.243,580.927,566.136,550.86,590.483,573.878,597.804,638.726
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757811746.8016984,628.917,631.516,617.799,594.011,633.126,603.469,591.713,577.962
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757811866.801322,613.364,608.996,656.214,625.049,639.446,611.772,622.407,594.927
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757812001.8008525,128.365,130.323,135.701,121.001,133.442,122.287,133.083,117.672
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757812016.801946,517.813,565.696,608.88,627.907,659.783,677.067,548.118,583.486
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757812331.8012013,543.099,561.402,607.234,539.824,588.103,598.581,638.73,648.722
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757812346.801109,577.406,527.813,566.159,587.732,643.726,664.086,566.064,540.758
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757812466.8010354,439.302,444.171,456.404,472.282,503.649,456.839,422.897,410.359
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757812511.8014503,597.96,610.848,587.313,611.406,650.585,625.008,595.666,596.03
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757812541.801842,550.228,574.045,593.842,570.618,610.006,628.409,646.561,523.301
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757812616.8012254,141.882,139.867,148.051,126.938,144.92,128.584,142.891,122.14
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757812721.8015044,563.773,593.865,648.7,618.729,667.585,640.205,618.085,617.517
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757812841.80165,582.828,621.387,611.197,590.106,630.801,647.344,653.785,559.951
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757812871.8015864,597.876,645.058,658.468,598.08,655.34,604.981,646.814,623.335
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757812931.8018634,546.905,562.693,584.762,577.972,621.006,619.802,584.588,582.139
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757812976.8014083,569.139,633.141,648.081,615.226,634.46,615.906,656.308,638.693
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757813006.8018353,135.319,134.501,141.427,125.352,139.343,126.562,138.19,120.429
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757813216.8012528,553.495,564.703,586.9,550.867,616.296,633.935,654.463,528.495
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757813366.8015022,550.84,605.658,614.945,568.711,635.139,641.21,654.503,569.833
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757813456.8012023,558.305,572.993,647.191,647.993,657.814,581.743,591.372,598.411
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757813546.801752,166.078,170.852,181.387,150.356,167.735,177.373,205.245,159.791
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757813651.800955,554.341,610.526,657.47,637.289,605.437,610.085,653.894,654.839
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757813786.8008747,596.146,620.444,623.217,616.147,631.986,627.633,648.099,616.39
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757813966.801457,540.206,577.137,626.73,627.018,655.04,636.518,567.623,576.596
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757814086.801374,556.323,572.025,568.905,554.493,583.683,614.237,637.951,644.059
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757814281.8014252,552.202,571.027,623.776,629.658,670.961,580.654,591.887,580.242
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757814311.8013425,638.261,642.976,649.934,611.245,622.687,618.122,620.38,603.194
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757814341.8020992,605.466,595.389,673.479,668.255,577.522,611.615,655.753,674.667
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757814446.8009915,628.624,652.693,590.571,564.332,596.564,579.994,594.816,577.026
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757814491.8007925,598.087,601.579,606.41,620.924,637.829,624.187,646.421,638.693
olmo25_gqa_140B_rerun_for_init_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-7c6c6b91,1757814611.8017182,385.835,419.866,459.566,452.111,410.372,373.786,462.005,442.717
